,smiles,frag_a_ix,frag_a,frag_b_ix,frag_b,frag_c_ix,frag_c,overlap,fluo_rate_ns,fluo_peak_1,fluo_peak_2,ext_peak_1,ext_peak_2,route_score
1956,c1cc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3c(-c4ccc5c(ccn5-c5cnccn5)c4)cccc3-n3c4ccccc4c4ccccc43)cc2-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,11,C[N+]12CC(=O)O[B-]1(c1c(Br)cccc1-n1c3ccccc3c3ccccc31)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.0160857274451402,0.0015372621948387616,0.007456206063410263,0.029622410790888596,0.6287708491310606,0.0005742405399144452,4023.522033416877
1957,c1cnc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2cc(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)c3ccccc3c2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.06546570944511568,0.049424832033099365,0.6946023621795026,0.00038144545606191794,0.019652521030759828,0.00031985858167514155,1746.7672465488602
1958,Clc1cc(-c2cccnc2-c2ccc3c(ccn3-c3cnccn3)c2)sc1-c1cccnc1-c1ccc2c(ccn2-c2cnccn2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.16968218921810055,0.06196622966304537,0.28081682985977424,7.79951858243809e-05,0.002782954655028836,0.0002778126155029625,1932.2783084458392
1959,Cc1nc2c(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)c3nsnc3c(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)c2nc1C,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.1220392313538588,0.012628210884421807,0.001516660065677632,0.5977604466368287,0.015313625240373356,0.006355738731590321,2120.53299268087
1960,c1ccc(-c2cccnc2-c2ccc3c(ccn3-c3cnccn3)c2)c(Oc2ccccc2-c2cccnc2-c2ccc3c(ccn3-c3cnccn3)c2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.04869127350468141,0.07618819087417808,0.5539736297663106,0.0019088022709414048,0.032429525383945175,0.00030572496765856705,1878.9379624383205
1961,CC(C)(C)c1ccc2c(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)c3ccccc3c(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)c2c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.35466751067905017,0.07830774898785661,0.61208238762679,0.000307366923312249,0.6423717100708609,0.0005687974847593032,1948.5766967715654
1962,Fc1cc(-c2cccnc2-c2ccc3c(ccn3-c3cnccn3)c2)c(F)cc1-c1cccnc1-c1ccc2c(ccn2-c2cnccn2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.2447492456300604,0.14320843144550374,0.4253270994169681,9.92710780468243e-05,0.0034115509278649114,0.00028424078320048423,1789.228417822454
1963,c1cnc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2ccc3oc(-c4cccnc4-c4ccc5c(ccn5-c5cnccn5)c4)cc3c2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.009899624139908874,0.0027558340788864425,0.5029152165313867,0.0019023386406039908,0.007195071682862568,0.0003001947006336466,4649.515139643752
1964,c1cnc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2ccc(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)o2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,7,Brc1ccc(Br)o1,0.005617487502651043,0.002930381119404825,0.04652266824795019,0.021126895909413853,0.02540242579535941,0.00032461499914557116,1788.26341191463
1965,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)ccc2-c2ccc(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)cc21,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.015472512152649383,0.002057009483624164,0.484175530947657,0.0011389085983837012,0.03697732283402356,0.00035627470152525494,2106.589986181688
1966,Clc1cc(Cl)c(-c2cccnc2-c2ccc3c(ccn3-c3cnccn3)c2)cc1-c1cccnc1-c1ccc2c(ccn2-c2cnccn2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.16772595869065376,0.0456973125983569,0.441285649121385,0.00010375630918611526,0.0031632484257461337,0.0002810659606284313,1842.2966703980806
1967,c1cnc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2cnc3nc(-c4cccnc4-c4ccc5c(ccn5-c5cnccn5)c4)ccc3c2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.2006743971513704,0.0646974493670105,0.8279890810563788,0.00013884390130255674,0.07161651110299232,0.00036929119401600964,1896.8320869474487
1968,c1cnc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2cccc3cccc(-c4cccnc4-c4ccc5c(ccn5-c5cnccn5)c4)c23)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.02035298476445482,0.006220966090531809,0.619877893702403,0.0005812321863406065,0.030261197113648244,0.0003078865060097724,1747.690607717349
1969,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)ccc2-c2ccc(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)cc21,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.2615393204511658,0.4023565110644894,0.3859164790611136,8.846973638451114e-05,0.005640530908049317,0.00031671505896963383,2303.645216508321
1970,Fc1c(F)c(-c2cccnc2-c2ccc3c(ccn3-c3cnccn3)c2)c2nsnc2c1-c1cccnc1-c1ccc2c(ccn2-c2cnccn2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.030035523399864643,0.002393612367306245,0.0032326746491228393,0.034491531589271096,0.5787129879125131,0.0008655918828258362,2035.3383574880004
1971,C[Si](C)(c1ccc(-c2cccnc2-c2ccc3c(ccn3-c3cnccn3)c2)cc1)c1ccc(-c2cccnc2-c2ccc3c(ccn3-c3cnccn3)c2)cc1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.03964973215676441,0.0002677223603488511,0.5290158850710219,0.0015897747133809465,0.05665380306756912,0.00032237960748886783,1939.6615149297368
1972,c1cnc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2ccc3nc4ccc(-c5cccnc5-c5ccc6c(ccn6-c6cnccn6)c5)cc4nc3c2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.039333095554665236,0.01004616272692987,0.006585667145157285,0.00411562668138559,0.8352846916353693,0.0007327481965485461,1838.1377638211402
1973,C[Si](C)(c1ccccc1-c1cccnc1-c1ccc2c(ccn2-c2cnccn2)c1)c1ccccc1-c1cccnc1-c1ccc2c(ccn2-c2cnccn2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.06820461907069897,0.08108134838200932,0.580563277268479,0.001487998784495678,0.030233292513877564,0.0002980936082248797,2389.7966126127094
1974,c1cnc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2ccc(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)nc2)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,17,Brc1ccc(Br)nc1,0.00705508266957124,0.019366607753987474,0.08354486448627264,0.0468322273234918,0.0395881816278898,0.00027385022132270925,1745.1015082125625
1975,c1cnc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3cccnc3-c3ccc4c(ccn4-c4cnccn4)c3)cc2-n2c3ccccc3c3ccccc32)c1,7,CC1(C)OB(c2ccc3c(ccn3-c3cnccn3)c2)OC1(C)C,12,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.16854393615467142,0.05353504508444032,0.8555426577877838,0.00016596624720173906,0.15718995366768146,0.0004060329888476803,3263.7210890809256
1976,c1coc(-c2cccc(-c3cc(-c4cccc(-c5ccco5)c4-n4c5ccccc5c5ccccc54)c4ccccc4c3)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.11050439687818012,0.008385379647950927,0.8180747550272669,0.00016352638380164226,0.04828510107209639,0.00032631841187131193,747.010954627592
1977,Clc1cc(-c2cccc(-c3ccco3)c2-n2c3ccccc3c3ccccc32)sc1-c1cccc(-c2ccco2)c1-n1c2ccccc2c2ccccc21,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.02620539713578064,0.002692564223248574,0.24041203335990058,0.0020551235070570195,0.27193103243462097,0.00043434122144774207,901.1037758245005
1978,Cc1nc2c(-c3cccc(-c4ccco4)c3-n3c4ccccc4c4ccccc43)c3nsnc3c(-c3cccc(-c4ccco4)c3-n3c4ccccc4c4ccccc43)c2nc1C,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.012563660103358451,7.40237000516055e-05,0.0012438586644004457,0.5963456455050569,0.008474531770642911,0.015236384394672073,1348.9486951063227
1979,c1coc(-c2cccc(-c3ccccc3Oc3ccccc3-c3cccc(-c4ccco4)c3-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.32080378359735795,0.006074486135574455,0.11197641080000686,6.148497807171022e-05,0.002471832779337575,0.0002554099302605517,869.4807599739743
1980,CC(C)(C)c1ccc2c(-c3cccc(-c4ccco4)c3-n3c4ccccc4c4ccccc43)c3ccccc3c(-c3cccc(-c4ccco4)c3-n3c4ccccc4c4ccccc43)c2c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.11678243029203828,7.637585943386716e-05,0.30051002493886236,0.0004921583716658841,0.8106999506933351,0.0006398946994057551,991.6638904906324
1981,Fc1cc(-c2cccc(-c3ccco3)c2-n2c3ccccc3c3ccccc32)c(F)cc1-c1cccc(-c2ccco2)c1-n1c2ccccc2c2ccccc21,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.09215947613369856,0.010562343051634357,0.3975765752168329,9.114379528237693e-05,0.0030627826500436387,0.0002845105851269366,1507.8902019759003
1982,c1coc(-c2cccc(-c3ccc4oc(-c5cccc(-c6ccco6)c5-n5c6ccccc6c6ccccc65)cc4c3)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.15780113311004312,0.01814879513849714,0.7429157392900605,0.0001735922598271995,0.0346783594455847,0.0003457509280804062,3569.133763225307
1983,c1coc(-c2cccc(-c3ccc(-c4cccc(-c5ccco5)c4-n4c5ccccc5c5ccccc54)o3)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,7,Brc1ccc(Br)o1,0.08865616751106935,0.04061642928948435,0.7839710625893814,0.00016194319755927014,0.03471819035723054,0.00028823589877016086,653.239794727153
1984,c1coc(-c2cccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccc(-c6ccco6)c5-n5c6ccccc6c6ccccc65)ccc3-4)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.41099668169173204,0.037660813964842964,0.21430432669407398,7.124223217304756e-05,0.0036553878121483785,0.00030548693156843144,1118.953498067683
1985,Clc1cc(Cl)c(-c2cccc(-c3ccco3)c2-n2c3ccccc3c3ccccc32)cc1-c1cccc(-c2ccco2)c1-n1c2ccccc2c2ccccc21,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.08738888992007811,0.007494599695470126,0.19741494524998615,6.906821317227613e-05,0.002315669157853013,0.00025971082902703964,776.45396915067
1986,c1coc(-c2cccc(-c3cnc4nc(-c5cccc(-c6ccco6)c5-n5c6ccccc6c6ccccc65)ccc4c3)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.00683652350323666,6.811561373736512e-05,0.003341487975115346,0.029921511585136208,0.3258914195557879,0.0004772186412818901,1060.8811442271324
1987,c1coc(-c2cccc(-c3cccc4cccc(-c5cccc(-c6ccco6)c5-n5c6ccccc6c6ccccc65)c34)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.014509869746077821,0.00021438607556573653,0.7815721252688692,0.00015056592968179516,0.0042439191483601,0.0002821974900104239,760.8288975923178
1988,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccco4)c3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3cccc(-c4ccco4)c3-n3c4ccccc4c4ccccc43)cc21,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.14099051849765062,0.028218097134698843,0.2942836239100659,7.940665389133502e-05,0.002556704829332328,0.00026481146014436954,1391.283910033584
1989,Fc1c(F)c(-c2cccc(-c3ccco3)c2-n2c3ccccc3c3ccccc32)c2nsnc2c1-c1cccc(-c2ccco2)c1-n1c2ccccc2c2ccccc21,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.016812025410069018,8.615573785816997e-05,0.0019555852822773015,0.20361434006114673,0.42333069694939524,0.0011191188774791214,2240.078078431104
1990,C[Si](C)(c1ccc(-c2cccc(-c3ccco3)c2-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2cccc(-c3ccco3)c2-n2c3ccccc3c3ccccc32)cc1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.1266810047385847,0.01881948928964549,0.44761888227335683,0.0001029600369476885,0.002781097173834004,0.00026453883225155395,939.3831238705578
1991,c1coc(-c2cccc(-c3ccc4nc5ccc(-c6cccc(-c7ccco7)c6-n6c7ccccc7c7ccccc76)cc5nc4c3)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.2569917672947054,0.0095890835239957,0.003258558633918246,0.013905804894624011,0.34229156825851137,0.0012499640312957404,961.804287885152
1992,C[Si](C)(c1ccccc1-c1cccc(-c2ccco2)c1-n1c2ccccc2c2ccccc21)c1ccccc1-c1cccc(-c2ccco2)c1-n1c2ccccc2c2ccccc21,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.09844346036382581,0.01576370527879295,0.374731959718002,9.104054817992154e-05,0.002325135588392791,0.0002513285170190958,1414.1882974862083
1993,c1coc(-c2cccc(-c3ccc(-c4cccc(-c5ccco5)c4-n4c5ccccc5c5ccccc54)nc3)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,17,Brc1ccc(Br)nc1,0.03180723126389767,0.0033385481401134337,0.1181538067505908,0.002817833240527995,0.21227065407871915,0.00041413287769773366,814.8581630652088
1994,c1coc(-c2cccc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4cccc(-c5ccco5)c4-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,0,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1-n1c3ccccc3c3ccccc31)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.22261993861189308,0.026821127850671308,0.37964742439301685,0.000647868534048604,0.5880301951222527,0.0005646404636056886,1033.9277150110768
1995,c1coc(-c2ccc(-c3cc(-c4ccc(-c5ccco5)cc4)c4ccccc4c3)cc2)c1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.10570590973244576,0.2164397017995008,0.05974231067260032,4.7594520831972465e-05,0.0011543531469648946,0.00018163945826434776,2.978755765281526
1996,Clc1cc(-c2ccc(-c3ccco3)cc2)sc1-c1ccc(-c2ccco2)cc1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.46733526890490357,1.1102905978594089,0.8036199247979493,0.0002179717806770022,0.4146605948356332,0.00046979620717860107,2.946450440992791
1997,Cc1nc2c(-c3ccc(-c4ccco4)cc3)c3nsnc3c(-c3ccc(-c4ccco4)cc3)c2nc1C,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.42867795079721743,0.13322757548336422,0.0014669318355785797,0.743442354214209,0.020436312850426113,0.09186730749644834,10.333966295349386
1998,c1coc(-c2ccc(-c3ccccc3Oc3ccccc3-c3ccc(-c4ccco4)cc3)cc2)c1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.052551489920898004,0.14965344748682374,0.029748151032737525,3.856823270427366e-05,0.0006978859348545275,0.00012745246683032373,1.9773145430857366
1999,CC(C)(C)c1ccc2c(-c3ccc(-c4ccco4)cc3)c3ccccc3c(-c3ccc(-c4ccco4)cc3)c2c1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.3674794127212866,0.31685276942128543,0.7915587571313385,0.0002188215968648077,0.4564238235320475,0.0004900547584422919,8.14966541043289
2000,Fc1cc(-c2ccc(-c3ccco3)cc2)c(F)cc1-c1ccc(-c2ccco2)cc1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.4307135551422694,1.288574161548378,0.18649522004494148,6.798294164357804e-05,0.0026068378687917797,0.00026624395810384376,1.7874447446702948
2001,c1coc(-c2ccc(-c3ccc4oc(-c5ccc(-c6ccco6)cc5)cc4c3)cc2)c1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.08830957442328871,0.4666511121701856,0.5227682493436794,0.00011557503654198106,0.0025386098552216217,0.0002339541213803241,2687.3959818729677
2002,c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccco5)cc4)o3)cc2)c1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,7,Brc1ccc(Br)o1,0.650990615504443,1.2709225472570806,0.8547001115205678,0.00016302048619421105,0.4324802733103284,0.00046984873605432326,2.306335600423444
2003,c1coc(-c2ccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccc(-c6ccco6)cc5)ccc3-4)cc2)c1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.26934199081893995,1.3128045918763434,0.5634846286038931,0.00012487987114974102,0.008424764055636356,0.00034087867598396745,5.368743155310681
2004,Clc1cc(Cl)c(-c2ccc(-c3ccco3)cc2)cc1-c1ccc(-c2ccco2)cc1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.03315458358692311,0.057335971711046374,0.013966960429049118,3.212533857380782e-05,0.0007378469436723889,0.00013660915682210567,5.777506207711675
2005,c1coc(-c2ccc(-c3cnc4nc(-c5ccc(-c6ccco6)cc5)ccc4c3)cc2)c1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.5976644006636579,0.7907056253991371,0.8795418495312038,0.00016062236391006,0.398648671140764,0.00042949684421853977,3.623476100050861
2006,c1coc(-c2ccc(-c3cccc4cccc(-c5ccc(-c6ccco6)cc5)c34)cc2)c1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.02604221211286957,0.011456270401926231,0.7806108783538436,0.00016202010650241105,0.006535956667901605,0.00019383577749520966,2.054728617945706
2007,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4ccco4)cc3)ccc2-c2ccc(-c3ccc(-c4ccco4)cc3)cc21,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.3628687478563792,1.3809271570035897,0.46187506459763117,0.0001011619270431685,0.0050776129176160435,0.00031513943115880596,1.7491348553707258
2008,Fc1c(F)c(-c2ccc(-c3ccco3)cc2)c2nsnc2c1-c1ccc(-c2ccco2)cc1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.11508213328687754,0.1948773821411874,0.002820354027105219,0.031898701070402026,0.056367590296738934,0.0008740985243088621,2.7324017239428673
2009,C[Si](C)(c1ccc(-c2ccc(-c3ccco3)cc2)cc1)c1ccc(-c2ccc(-c3ccco3)cc2)cc1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.006249895448758356,0.008208887053184361,0.2952431025222369,8.80605299244201e-05,0.000754105791000112,0.0001376776910401183,54.26168222478755
2010,c1coc(-c2ccc(-c3ccc4nc5ccc(-c6ccc(-c7ccco7)cc6)cc5nc4c3)cc2)c1,8,OB(O)c1ccco1,1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.7098718813686032,0.2589763248209722,0.01656576621695949,0.0008164568933289445,0.4013079953870989,0.0009539239437024881,6.759436420281994
